Index,Progress,Age,HouseoldIncome,Gender_2,Gender,Ethnicity,Ethnicity_selfDefined,Religious_Affilation,Highest_Qualification,SocialMedia_Use,Extremism_ScorePCA,Extermism_scoreScaled,Strain_Resilience_score,Strain_Score,Resilience_score,Confidence_inSelf,Political_Engagment,Political_LeaningRight_Left,Racism_scale
2268,89,54,1,0,0,3,English,0,1,NA,0.575972675,0,-0.966902789,-0.396096733,-0.906061949,-0.880429786,NA,-0.343984735,0.262153509
2269,100,NA,9,1,1,3,English,0,5,0.381925319,0.575972675,0,1.666609563,0.263541272,1.600754221,1.999839273,NA,-0.697949115,-0.53273338
2270,100,NA,3,1,1,3,English,0,4,0.798285083,0.575972675,0,-0.273873223,-0.396096733,0.21768323,-0.304375974,NA,1.071872785,0.659596953
2271,100,NA,5,0,0,3,European,2,5,0.20348542,0.575972675,0,-0.828296875,-0.396096733,-0.646736139,NA,-0.682311858,1.248854975,1.057040397
2272,100,54,4,0,0,3,Scottish,0,3,-0.391314243,-0.702837217,1.792048178,-1.521326442,-1.055734739,-0.473852265,-0.880429786,-0.073030321,0.717908405,0.659596953
2273,100,62,5,0,0,3,English,0,1,-0.629234108,-1.136204467,2.399343285,-0.758993919,-0.973279988,-0.128084517,0.847731649,NA,-1.405877875,-1.327620268
2274,100,19,0,0,0,3,British,2,2,-0.510274176,0.457030781,0.166678101,-0.065964353,1.170543529,-1.16538776,-0.016349068,NA,-1.051913495,-0.930176824
2276,100,18,0,0,0,3,British,2,2,1.036204949,0.311521857,0.370585658,-0.204570266,0.675815025,-1.16538776,-0.59240288,-0.073030321,1.602819355,0.262153509
2279,100,NA,2,1,1,3,English,0,1,-0.450794209,0.575972675,0,0.349853387,0.01617702,0.21768323,-0.160362521,-0.682311858,-0.520966925,-0.135289936
2281,100,65,2,0,0,3,English,2,3,-0.093914411,0.184471038,0.548627126,2.082427303,-0.313641983,3.243151022,1.711812367,NA,-0.78644021,-1.327620268
2282,100,46,8,1,1,3,English,2,2,-0.450794209,-0.51281317,1.525759772,0.4884593,0.840724526,-0.473852265,1.567798914,NA,-0.43247583,1.057040397
2283,89,NA,4,0,0,3,English,0,1,-0.093914411,NA,NA,-1.798538268,-1.880282245,-0.473852265,-1.312470145,-0.073030321,-0.343984735,-0.135289936
2285,100,NA,3,0,0,3,British,2,3,0.025045521,-0.001054875,0.808612114,1.874518433,0.428450773,2.205847779,-0.016349068,NA,1.86829264,1.057040397
2289,89,NA,5,0,0,3,English,2,1,-0.212874344,-0.091294776,0.935068948,-0.758993919,-1.138189489,0.044799357,-2.320564315,NA,-0.697949115,0.262153509
2292,100,60,4,0,0,2,White and Asian,4,5,-1.283513738,NA,NA,-2.214356008,-1.880282245,-0.992503886,0.271677838,-0.682311858,-1.228895685,-0.53273338
2294,100,63,1,1,1,3,European,2,3,0.85776505,NA,NA,-0.343176179,-1.138189489,0.390567104,-0.448389427,0.536251216,1.071872785,0.659596953
2297,100,NA,18,0,0,3,English,2,3,0.144005454,0.282819864,0.410806925,-0.135267309,0.510905524,-0.906061949,0.847731649,-0.682311858,0.09847074,0.262153509
2298,100,62,7,1,1,3,English,0,3,1.155164881,0.445472129,0.182875709,-1.036205745,-0.066277731,-1.424713571,0.271677838,0.536251216,-0.9634224,-1.725063713
2300,100,NA,0,1,1,3,English,5,2,1.036204949,NA,NA,-0.204570266,1.005634028,-0.992503886,-0.016349068,NA,-1.31738678,-0.135289936
2301,100,NA,2,0,0,3,British,2,2,0.381925319,0.575972675,0,-0.273873223,-0.066277731,-0.473852265,0.991745102,NA,NA,0.659596953
2303,100,55,11,0,0,3,English,2,0,1.690484578,-0.588015271,1.631143527,0.211247474,1.170543529,-1.16538776,-0.016349068,NA,-0.874931305,NA
2304,100,65,8,0,0,3,English,2,NA,NA,0.575972675,0,1.943821389,0.345996022,1.860080032,0.127664385,-0.682311858,-0.697949115,-0.135289936
2307,89,NA,7,0,0,3,English,0,1,0.025045521,-2.635238154,4.5,0.141944517,1.170543529,-1.251829697,NA,-0.073030321,-1.405877875,-1.327620268
2309,89,24,5,0,0,3,English,0,3,-0.034434445,0.326530235,0.349553809,-0.065964353,0.840724526,-1.16538776,-2.176550862,-0.682311858,-0.07851145,-0.930176824
2310,100,NA,9,0,0,3,English,2,2,-0.093914411,-1.206124237,2.497324696,0.419156344,0.840724526,-0.560294202,-0.59240288,NA,-0.60945802,-0.53273338
2312,100,NA,2,0,0,3,English,0,4,-0.391314243,0.314971584,0.365751417,-0.689690962,0.09863177,-1.16538776,0.127664385,-0.682311858,-1.67135116,-1.725063713
2314,89,NA,4,0,0,3,English,0,3,0.025045521,0.575972675,0,0.419156344,0.510905524,-0.04164258,0.703718197,2.364095826,-1.405877875,0.262153509
2316,100,38,13,1,1,3,English,0,4,-0.807674007,-0.853457153,2.003118003,-0.204570266,-0.313641983,0.21768323,0.559704744,-0.073030321,-0.874931305,-2.122507157
2317,100,23,3,1,1,3,European,2,3,NA,0.575972675,0,0.973579997,0.675815025,0.822776789,0.847731649,NA,1.69131045,1.057040397
2318,100,NA,11,0,0,3,British,0,2,-0.450794209,-1.360894377,2.714210371,-0.204570266,0.675815025,-1.16538776,0.127664385,-0.682311858,-1.14040459,-1.725063713
2319,87,NA,4,0,0,3,Scottish,2,2,-0.450794209,0.575972675,0,0.141944517,0.675815025,-0.733178076,0.703718197,-0.682311858,0.009979645,-2.122507157
2321,100,60,1,0,0,3,English,2,4,-1.105073839,NA,NA,0.003338604,0.510905524,-0.387410328,-1.888523957,0.536251216,0.363944025,0.659596953
2324,100,33,8,0,0,3,British,2,3,0.025045521,-0.363547836,1.316588205,0.211247474,1.170543529,-1.16538776,0.703718197,NA,-0.25549364,-0.135289936
2325,100,20,1,0,0,3,English,2,1,2.701644006,-2.928300506,4.910680163,-2.699476704,-2.375010749,-0.906061949,-0.59240288,2.973377363,2.22225702,1.057040397
2326,100,59,3,1,1,3,British,0,3,-0.867153974,0.575972675,0,-1.036205745,-1.303098991,0.736334852,1.279772008,-0.682311858,0.717908405,-0.53273338
2329,100,NA,0,1,1,3,British,0,5,0.144005454,0.575972675,0,0.627065214,-0.148732481,1.082102599,0.703718197,-0.682311858,-0.520966925,1.057040397
2331,100,60,0,0,0,3,English,5,2,-0.331834277,NA,NA,-0.551085049,0.09863177,-0.992503886,-0.160362521,3.582658899,NA,1.057040397
2332,100,78,NA,0,0,3,English,2,5,NA,-2.635238154,4.5,-0.412479136,-0.396096733,-0.300968391,NA,NA,-1.14040459,-1.725063713
2333,89,72,2,0,0,3,English,0,1,-0.331834277,0.575972675,0,0.4884593,0.428450773,-0.04164258,-0.448389427,-0.073030321,0.45243512,0.659596953
2334,100,NA,7,0,0,NA,,0,3,0.381925319,-3.091044317,5.138739667,0.627065214,0.923179277,0.131241293,0.703718197,-0.682311858,-0.9634224,-0.53273338
2335,100,66,1,1,1,3,English,2,2,-1.105073839,-1.029632739,2.25,0.419156344,0.345996022,-0.04164258,-0.016349068,-0.682311858,-0.343984735,0.262153509
2338,100,NA,3,1,1,3,English,5,3,0.976724982,0.165201419,0.575630424,-0.412479136,-0.148732481,-0.04164258,-0.448389427,NA,0.717908405,0.659596953
2339,100,58,1,0,0,3,European,2,3,-0.629234108,0.445472129,0.182875709,0.28055043,-0.396096733,1.082102599,0.271677838,NA,0.8063995,1.057040397
2340,100,NA,2,0,0,3,English,2,1,-0.093914411,NA,NA,-2.907385574,-2.045191746,-1.16538776,0.127664385,0.536251216,0.363944025,0.262153509
2341,100,NA,5,1,1,3,English,5,3,-0.569754142,0.575972675,0,-3.39250627,-3.529377258,-0.387410328,0.415691291,-0.073030321,1.425837165,0.659596953
2342,100,54,2,1,1,3,English,0,1,1.690484578,0.575972675,0,0.419156344,-0.148732481,0.477009041,0.271677838,-0.682311858,0.09847074,1.057040397
2343,89,NA,6,0,0,3,English,0,4,0.500885252,0.575972675,0,0.003338604,0.593360274,-0.300968391,0.271677838,-0.073030321,-0.60945802,-0.53273338
2347,100,57,1,0,0,3,British,0,5,-0.629234108,0.575972675,0,-0.758993919,-0.725915736,0.131241293,-0.016349068,-0.682311858,-0.60945802,0.262153509
2349,100,54,7,0,0,3,British,2,1,-0.212874344,NA,NA,-0.758993919,0.181086521,-1.338271634,0.703718197,-0.073030321,-0.874931305,-0.135289936
2350,100,NA,3,0,0,3,English,2,1,-0.92663394,0.575972675,0,0.419156344,1.088088778,-0.819620013,0.847731649,NA,-0.520966925,-0.53273338
2352,100,NA,8,0,0,3,Scottish,0,2,-0.807674007,0.575972675,0,-0.135267309,0.840724526,-1.251829697,1.711812367,-0.682311858,-1.14040459,-0.930176824
2355,87,NA,3,0,0,3,English,0,3,NA,NA,NA,-0.065964353,1.170543529,-1.511155508,-0.304375974,NA,-0.07851145,-0.53273338
2358,100,59,8,0,0,3,Scottish,2,5,-0.450794209,0.575972675,0,1.666609563,0.675815025,1.168544536,0.415691291,2.364095826,0.98338169,1.057040397
2361,100,NA,10,1,1,3,Welsh,2,5,1.571524646,0.575972675,0,0.765671127,-0.066277731,0.822776789,NA,1.754814289,0.27545293,0.659596953
2362,100,39,9,1,1,3,English,2,4,0.20348542,NA,NA,-0.065964353,0.181086521,0.044799357,1.423785461,-0.073030321,1.071872785,1.057040397
2363,100,50,4,0,0,3,English,0,1,-0.629234108,0.575972675,0,-0.273873223,0.923179277,-1.511155508,NA,NA,-1.405877875,-1.725063713
2364,100,63,2,1,1,3,European,2,2,-0.688714075,0.575972675,0,-0.481782092,-0.725915736,-0.04164258,-0.304375974,1.754814289,0.894890595,1.057040397
2365,89,62,6,0,0,3,English,2,1,-0.688714075,0.575972675,0,-0.273873223,-0.725915736,0.21768323,-0.736416333,NA,0.45243512,-1.327620268
2366,100,48,13,0,0,3,British,2,4,-0.212874344,0.428328788,0.206899368,0.973579997,1.005634028,0.304125167,0.271677838,-0.682311858,0.540926215,1.057040397
2368,100,50,3,0,0,3,English,2,1,-0.212874344,NA,NA,-0.412479136,0.758269776,-1.511155508,NA,NA,-0.78644021,-0.53273338
2369,100,69,3,0,0,3,English,2,1,-0.212874344,0.575972675,0,-1.036205745,-1.055734739,-0.387410328,0.847731649,-0.682311858,-0.25549364,-0.53273338
2370,100,83,2,1,1,3,British,0,5,-0.688714075,0.575972675,0,0.69636817,0.675815025,0.477009041,-0.304375974,-0.073030321,0.009979645,0.659596953
2371,100,NA,12,0,0,3,European,2,5,-0.331834277,0.575972675,0,0.419156344,0.510905524,0.304125167,1.279772008,-0.682311858,0.894890595,1.057040397
2372,100,27,5,0,0,3,English,2,4,-1.342993704,0.575972675,0,0.557762257,0.758269776,0.736334852,0.991745102,-0.682311858,-0.874931305,-0.53273338
2373,100,NA,0,1,1,3,British,0,2,0.560365218,0.165201419,0.575630424,0.765671127,-0.066277731,0.822776789,-1.456483598,NA,NA,0.262153509
2374,100,57,6,1,1,3,English,2,4,0.084525487,-0.055539027,0.884962966,-1.313417572,-1.632917993,0.736334852,0.271677838,NA,0.717908405,0.262153509
2375,89,56,6,0,0,3,British,0,3,-0.92663394,-1.413025451,2.787263759,0.973579997,0.428450773,0.909218726,-0.880429786,-0.682311858,-0.60945802,0.262153509
2376,100,61,2,0,0,3,English,0,2,0.20348542,0.575972675,0,0.28055043,0.510905524,-0.214526454,1.999839273,-0.682311858,-1.228895685,-0.135289936
2380,100,73,11,1,1,3,English,3,5,-0.688714075,0.326530235,0.349553809,0.28055043,0.09863177,0.390567104,NA,NA,-0.07851145,0.659596953
2381,100,NA,5,0,0,3,English,5,NA,-0.688714075,-2.635238154,4.5,-0.481782092,0.263541272,-1.078945823,-0.880429786,NA,-1.49436897,-1.725063713
2382,100,NA,6,1,1,3,English,2,3,0.500885252,0.445472129,0.182875709,0.28055043,-0.148732481,0.995660663,1.567798914,0.536251216,0.186961835,0.262153509
2383,100,63,2,0,0,3,Scottish,2,3,-0.331834277,0.575972675,0,0.765671127,0.510905524,0.563450978,0.703718197,NA,0.8063995,0.262153509
2384,100,61,10,0,0,3,English,0,4,0.20348542,-1.708458842,3.201266556,0.419156344,1.005634028,-0.214526454,1.999839273,-0.682311858,-0.520966925,-1.327620268
2385,100,47,12,0,0,3,English,0,1,-0.450794209,0.575972675,0,2.567547999,0.428450773,2.551615527,1.999839273,-0.682311858,0.27545293,0.262153509
2386,89,20,0,0,0,3,British,2,2,-0.748194041,0.016088466,0.784588455,-0.412479136,0.181086521,-0.906061949,0.271677838,-0.682311858,-0.43247583,0.262153509
2388,100,55,5,0,0,3,English,0,2,NA,0.575972675,0,-0.966902789,-1.715372744,0.390567104,1.135758555,0.536251216,1.33734607,1.057040397
2389,100,70,7,0,0,3,English,0,3,-0.748194041,0.370771335,0.287556962,1.32009478,1.170543529,0.21768323,0.703718197,-0.073030321,-0.874931305,-0.53273338
2390,100,NA,8,0,0,3,British,2,5,0.20348542,0.575972675,0,-2.214356008,-2.045191746,-0.819620013,0.559704744,-0.682311858,0.540926215,1.057040397
2391,100,NA,2,0,0,3,British,0,1,-0.450794209,0.575972675,0,-0.065964353,0.675815025,-1.251829697,-0.59240288,-0.073030321,-0.167002545,0.262153509
2392,87,20,0,0,0,3,Welsh,0,2,-0.212874344,0.575972675,0,0.141944517,1.170543529,-0.733178076,1.423785461,-0.682311858,1.071872785,-1.327620268
2393,100,59,4,1,1,3,English,2,4,0.738805117,NA,NA,0.4884593,-0.231187232,0.822776789,NA,-0.682311858,NA,1.057040397
2394,100,NA,9,1,1,3,English,0,2,1.452564713,0.575972675,0,0.90427704,-0.066277731,0.995660663,1.423785461,-0.682311858,-0.874931305,-0.930176824
2396,100,53,3,1,1,3,Welsh,2,3,NA,NA,NA,0.211247474,-0.148732481,0.736334852,0.415691291,1.145532752,0.98338169,1.057040397
2397,100,60,2,1,1,3,English,2,2,-0.807674007,-1.029632739,2.25,-0.966902789,-0.725915736,-0.646736139,-0.448389427,NA,-0.60945802,0.262153509
2398,100,NA,6,0,0,3,English,2,1,2.344764208,0.575972675,0,-0.481782092,-0.643460985,-0.128084517,0.991745102,-0.682311858,-0.43247583,-0.135289936
2399,89,70,3,1,1,3,European,0,2,-0.27235431,0.575972675,0,0.419156344,0.593360274,-0.300968391,NA,-0.682311858,-0.874931305,-0.135289936
2400,89,19,0,1,1,3,Northern Irish,0,2,-1.402473671,0.575972675,0,0.765671127,0.510905524,0.21768323,0.559704744,NA,0.62941731,-0.53273338
2401,100,56,2,0,0,3,English,2,0,4.24812313,0.138795454,0.612634174,-0.204570266,0.01617702,-0.473852265,NA,-0.073030321,-0.9634224,0.659596953
2402,100,57,2,1,1,3,English,0,1,-1.105073839,0.575972675,0,-0.551085049,-1.550463242,0.736334852,0.703718197,NA,-0.697949115,-0.930176824
2403,100,50,5,1,1,3,British,0,2,0.025045521,0.575972675,0,0.28055043,-0.148732481,0.822776789,0.991745102,-0.682311858,0.363944025,0.659596953
2404,100,72,3,0,0,3,English,2,1,-1.342993704,0.575972675,0,0.141944517,1.088088778,-0.819620013,1.279772008,NA,1.86829264,1.057040397
2406,100,59,8,0,0,3,Welsh,0,4,-0.153394378,0.575972675,0,0.28055043,1.005634028,-0.906061949,0.415691291,NA,-0.520966925,0.659596953
2407,89,55,3,0,0,3,English,0,1,NA,-0.212051171,1.104289782,-0.689690962,-0.561006235,-0.473852265,NA,-0.682311858,NA,0.659596953
2408,100,NA,9,0,0,3,English,2,3,-0.867153974,0.575972675,0,0.003338604,0.428450773,-0.473852265,-0.016349068,-0.682311858,0.09847074,0.659596953
2409,100,68,1,0,0,3,British,2,1,-1.342993704,0.430463751,0.203907558,-0.481782092,0.593360274,-1.424713571,-2.752604674,-0.682311858,-0.697949115,-0.135289936
2411,100,NA,2,0,0,3,English,2,2,2.344764208,0.575972675,0,1.32009478,-0.231187232,1.687196158,1.279772008,0.536251216,0.09847074,1.057040397
2412,89,57,4,0,0,3,Irish,0,2,1.095684915,NA,NA,0.003338604,0.428450773,-0.646736139,0.847731649,-0.073030321,-0.167002545,-0.53273338
2413,89,65,1,0,0,3,English,2,3,1.452564713,-0.643569798,1.708994339,-2.214356008,-1.550463242,-0.819620013,-1.024443239,-0.073030321,-1.405877875,-1.725063713
2414,100,30,6,0,0,3,Welsh,0,4,0.917245016,-0.289580129,1.212934257,1.042882953,1.088088778,0.131241293,0.847731649,NA,-2.290788825,-1.327620268
2416,100,62,5,0,0,3,English,0,2,0.738805117,0.445472129,0.182875709,1.11218591,0.510905524,0.649892915,0.127664385,NA,-0.167002545,-0.53273338
2417,100,67,7,1,1,3,Welsh,0,3,0.500885252,0.280539283,0.414002796,0.003338604,-1.055734739,1.254986473,-0.016349068,-0.682311858,-0.07851145,0.659596953
2418,100,55,17,0,0,3,British,2,3,-1.164553805,0.280539283,0.414002796,1.458700693,0.675815025,0.909218726,-0.880429786,-0.682311858,-1.31738678,0.262153509
2419,100,72,6,0,0,3,English,0,3,-0.867153974,0.575972675,0,-0.828296875,-0.396096733,-0.819620013,-0.160362521,-0.073030321,-0.9634224,1.057040397
2420,100,58,2,1,1,3,British,0,1,0.025045521,0.575972675,0,1.458700693,-0.313641983,1.773638095,1.135758555,-0.073030321,-0.07851145,-0.135289936
2421,100,35,2,0,0,3,English,2,2,-0.212874344,0.100759124,0.665936026,-0.828296875,-0.478551484,-0.733178076,0.271677838,-0.682311858,-0.43247583,0.262153509
2422,100,NA,2,0,0,3,British,2,5,0.084525487,NA,NA,-0.065964353,-1.138189489,1.773638095,-0.59240288,-0.682311858,0.8063995,0.659596953
2423,100,72,3,0,0,3,English,0,1,-0.986113906,0.430463751,0.203907558,0.141944517,0.181086521,-0.214526454,-0.160362521,-0.682311858,-1.228895685,-1.327620268
2425,100,67,6,1,1,3,English,2,3,-1.164553805,0.575972675,0,0.765671127,0.510905524,0.736334852,-1.312470145,NA,-0.697949115,-0.930176824
2426,89,NA,5,0,0,3,British,2,3,0.85776505,-1.156841868,2.428263312,1.11218591,-0.808370487,2.551615527,0.847731649,0.536251216,0.540926215,0.659596953
2428,100,57,4,1,1,3,English,0,2,0.738805117,0.575972675,0,0.419156344,0.675815025,-0.387410328,0.127664385,-0.682311858,-0.43247583,0.262153509
2430,100,58,5,0,0,3,Scottish,0,1,-0.986113906,0.575972675,0,1.181488867,0.923179277,0.304125167,0.415691291,-0.682311858,-0.78644021,0.262153509
2431,89,71,2,0,0,3,English,0,NA,-1.105073839,NA,NA,0.141944517,1.170543529,-1.251829697,NA,NA,-1.759842255,0.262153509
2433,100,61,3,0,0,3,British,0,3,0.798285083,-0.038542516,0.861145066,0.141944517,-0.396096733,0.736334852,0.271677838,-0.682311858,0.717908405,0.262153509
2434,87,18,7,0,0,3,English,5,2,-0.807674007,-5.846448982,9,0.419156344,1.170543529,-0.906061949,1.999839273,-0.682311858,-1.936824445,-2.519950601
2435,100,55,2,1,1,3,Scottish,2,3,-0.510274176,0.575972675,0,-1.036205745,-1.22064424,-0.214526454,-0.160362521,-0.682311858,0.894890595,0.659596953
2436,100,75,3,0,0,3,British,2,4,0.084525487,0.457030781,0.166678101,-0.204570266,-0.148732481,-0.300968391,-0.016349068,3.582658899,1.071872785,1.057040397
2437,87,32,5,0,0,3,British,2,2,-1.105073839,-0.477349869,1.47606361,-1.036205745,-0.148732481,-0.992503886,-0.448389427,-0.682311858,0.540926215,0.659596953
2441,100,19,1,0,0,3,English,2,2,1.214644848,-1.100118739,2.34877489,0.003338604,0.675815025,-0.387410328,-0.880429786,-0.073030321,1.779801545,1.057040397
2444,100,NA,3,0,0,3,Scottish,2,3,-0.27235431,0.445472129,0.182875709,0.557762257,0.428450773,0.390567104,-0.016349068,1.145532752,NA,0.659596953
2446,100,56,2,0,0,3,European,0,2,0.441405285,0.575972675,0,0.4884593,0.593360274,-0.214526454,0.271677838,NA,NA,1.057040397
2448,100,65,6,0,0,3,British,2,5,0.20348542,0.575972675,0,0.627065214,-0.478551484,1.600754221,0.415691291,2.973377363,1.16036388,0.262153509
2450,89,NA,0,0,0,3,British,2,2,NA,-0.253698816,1.162652317,0.072641561,0.675815025,-0.300968391,-0.448389427,2.364095826,0.09847074,0.262153509
2454,100,41,6,0,0,3,British,2,4,0.144005454,0.445472129,0.182875709,0.973579997,0.263541272,0.909218726,NA,-0.682311858,0.894890595,-0.135289936
2456,100,NA,9,0,0,3,British,0,4,-0.986113906,NA,NA,-0.343176179,0.345996022,-0.992503886,-0.880429786,-0.073030321,NA,-0.53273338
2458,100,Berkshire,10,1,1,3,English,3,2,-0.212874344,0.575972675,0,0.557762257,0.840724526,-0.387410328,-0.016349068,-0.073030321,-0.874931305,-0.53273338
2459,100,53,3,1,1,3,Scottish,2,1,-0.093914411,-1.029632739,2.25,-0.966902789,-1.055734739,-0.300968391,-0.448389427,-0.073030321,0.363944025,-1.327620268
2460,100,59,4,0,0,3,English,0,1,0.025045521,-1.029632739,2.25,-0.273873223,0.01617702,-0.560294202,-0.016349068,NA,-0.78644021,-1.327620268
2464,100,NA,11,0,0,3,Welsh,2,4,1.98788441,NA,NA,-0.828296875,-1.303098991,0.736334852,0.703718197,1.754814289,1.51432826,-0.930176824
2465,100,29,3,0,0,3,English,0,2,1.33360478,0.575972675,0,-0.551085049,0.510905524,-1.424713571,0.991745102,NA,-1.051913495,-1.725063713
2467,100,NA,0,1,1,3,Scottish,2,1,0.619845184,0.575972675,0,-0.551085049,0.181086521,-1.078945823,-0.160362521,-0.682311858,1.16036388,0.659596953
2470,100,75,4,1,1,3,English,0,3,-1.045593873,0.575972675,0,0.211247474,1.005634028,-0.473852265,1.135758555,NA,-0.520966925,0.262153509
2474,100,NA,4,1,1,3,British,2,2,-0.688714075,0.575972675,0,0.141944517,0.09863177,-0.300968391,-0.016349068,-0.682311858,-0.07851145,0.659596953
2475,100,61,19,0,0,3,English,2,3,NA,0.575972675,0,1.250791823,1.005634028,0.822776789,-0.016349068,0.536251216,0.98338169,1.057040397
2477,100,NA,5,1,1,3,British,0,2,-1.045593873,-0.275740896,1.193540778,0.003338604,-0.396096733,0.563450978,0.559704744,NA,0.894890595,0.659596953
2479,100,44,3,0,0,3,British,2,2,0.381925319,-0.168204439,1.042845578,-0.065964353,0.923179277,-1.251829697,0.127664385,-0.682311858,NA,1.057040397
2480,100,NA,2,0,0,3,English,2,1,-0.748194041,0.575972675,0,-1.937144181,-1.468008492,-1.078945823,-1.312470145,0.536251216,0.717908405,1.057040397
2481,100,59,3,0,0,3,English,5,NA,-0.034434445,0.575972675,0,0.69636817,-1.055734739,1.600754221,-1.024443239,NA,1.16036388,1.057040397
2482,100,NA,5,0,0,3,English,0,NA,-0.510274176,-0.624701307,1.682553158,-0.689690962,-1.22064424,0.563450978,-0.59240288,NA,-0.167002545,0.659596953
2483,100,55,3,1,1,3,English,0,1,-0.748194041,0.311521857,0.370585658,0.4884593,1.170543529,-0.819620013,1.999839273,-0.073030321,-1.582860065,-1.725063713
2484,100,63,14,1,1,3,Scottish,0,4,0.084525487,0.575972675,0,0.627065214,-0.231187232,1.34142841,NA,-0.073030321,0.540926215,-0.135289936
2485,100,72,4,1,1,3,English,0,2,0.20348542,0.575972675,0,0.349853387,-0.231187232,0.477009041,1.999839273,0.536251216,-0.874931305,1.057040397
2487,100,23,1,0,0,3,British,2,2,0.144005454,-1.412864386,2.787038052,-0.689690962,-0.148732481,-0.733178076,-0.736416333,-0.682311858,0.27545293,-1.327620268
2488,100,66,4,0,0,3,Scottish,0,2,1.512044679,0.575972675,0,0.003338604,-0.066277731,0.21768323,-0.880429786,-0.682311858,-0.78644021,-0.930176824
2489,100,NA,5,0,0,3,Irish,2,3,-0.034434445,0.575972675,0,-0.204570266,-1.138189489,1.773638095,1.999839273,-0.682311858,0.894890595,-0.135289936
2490,100,NA,6,0,0,3,English,0,4,0.798285083,0.575972675,0,-0.412479136,-0.231187232,0.044799357,-0.016349068,NA,1.248854975,0.659596953
2491,100,57,1,0,0,3,English,0,2,-1.164553805,0.284954827,0.407815115,-0.412479136,0.263541272,-0.992503886,-0.448389427,NA,-1.228895685,-0.930176824
2494,100,60,5,0,0,3,English,2,3,-0.629234108,0.430463751,0.203907558,0.003338604,-0.478551484,0.477009041,1.279772008,NA,-1.31738678,0.262153509
2496,100,57,2,1,1,3,English,0,1,0.20348542,0.575972675,0,-0.758993919,0.263541272,-1.424713571,-0.59240288,NA,-0.60945802,-0.135289936
2497,100,31,3,0,0,3,British,2,2,-0.391314243,0.280539283,0.414002796,0.973579997,0.263541272,0.736334852,0.271677838,NA,0.186961835,0.659596953
2498,100,47,9,0,0,3,English,2,3,-1.402473671,-1.029632739,2.25,0.211247474,0.923179277,-0.560294202,-0.448389427,NA,-0.697949115,-0.53273338
2500,100,NA,17,0,0,3,English,0,3,0.560365218,0.575972675,0,0.28055043,0.758269776,-0.646736139,0.703718197,-0.682311858,0.540926215,1.057040397
2501,100,53,1,0,0,3,Scottish,2,3,-0.629234108,0.575972675,0,-4.778565403,-5.178472271,-0.473852265,0.127664385,-0.073030321,1.69131045,0.659596953
2502,100,NA,6,0,0,3,English,2,1,0.500885252,-1.886273789,3.450445854,0.003338604,0.345996022,-0.560294202,-0.016349068,-0.073030321,-0.9634224,-0.53273338
2503,100,45,6,0,0,3,European,2,4,-0.569754142,0.457030781,0.166678101,2.082427303,0.510905524,1.514312284,1.135758555,-0.682311858,2.310748115,1.057040397
2504,100,48,2,0,0,3,British,0,2,-0.093914411,0.575972675,0,0.4884593,0.758269776,-0.387410328,-0.304375974,-0.682311858,0.98338169,1.057040397
